TABLE_NAME,DOSSIERNUMMER,AANVRAGER,REGELINGNAAM,BELEIDSTERREIN,ORGANISATIEONDERDEEL,PROJECT_NAAM,TYPE_PERIODICITEIT,BEDRAG_AANGEVRAAGD,BEDRAG_VERLEEND,BEDRAG_VASTGESTELD,SUBSIDIEJAAR,DATUM_OVERZICHT
SB_MI_SUBSIDIEREGISTER,SBA-004332,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,activiteiten vooro bewoners,Eenmalig,15010,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004334,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,"concert, Liederen en Jazz tijdens de AVOND van ROBERTA",Eenmalig,1700,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004335,(Particulier),Subsidieregeling Projectvoorbereiding collectieve duurzame initiatieven in Amsterdam,Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Een eenmalige subsidie voor het stappenplan om de Geert Groote school 'nul op de meter' te maken,Eenmalig,4490,3995,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004339,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,versterking bewonersparticipatie,Eenmalig,4952,4952,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004344,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,activiteiten voor bewoners,Eenmalig,13320,6895,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004346,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,De voorstelling Gewoon Gelukkig,Eenmalig,1611,1611,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004350,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,een activiteit voor het bevorderen van de sociale cohesie in de buurt Groenhoven,Eenmalig,3750,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004355,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Open Atelier De Evenaar/keramiekclub,Eenmalig,486,486,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004357,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,"Kerstconcert dameskoor Veni, Vidi, Vici",Eenmalig,1015,350,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004361,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Een hackathon in Amsterdam Noord,Eenmalig,980,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004367,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Sport en speldag organiseren als vakantie-activiteit voor de kinderen en bewoners van Montfoorthof,Eenmalig,1600,1600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004370,(Particulier),Subsidieregeling Projectvoorbereiding collectieve duurzame initiatieven in Amsterdam,Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Ontwikkelen PostcodeRoos regeling toepassing voor cooperatie Zuiderlicht,Eenmalig,4750,4750,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004372,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Start- & werkkapitaal voor een bedrijf,Eenmalig,90000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004387,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,sportactiviteit,Eenmalig,5051,5051,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004388,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,40 Jaar Holendrecht,Eenmalig,2110,2110,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004433,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Activiteiten voor ouderen in Oud West,Eenmalig,4500,4500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004450,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,Burendag Balistraat Amsterdam Oost 2 juli,Eenmalig,530,400,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004491,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Project voormalige pastorie,Eenmalig,2335.34,2335.34,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004501,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Armoedebestrijding Amsterdam Zuidoost,Eenmalig,10725,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004521,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,buurtbarbecue voor bewoners,Eenmalig,1500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004522,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,voor het plaatsten van picknicktafels,Eenmalig,3348,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004541,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Buurtfeest de Kolenkit Leeft,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004546,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Zomerfestival voor kinderen 3-12 jaar met weinig geld,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004554,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Burendag K-buurt 2016,Eenmalig,4386.2,2761,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004555,(Particulier),Subsidieregeling Activiteiten door vrijwilligersorganisaties,Welzijn en Zorg,stadsdeel Oost,"activiteiten van de Makkiedienstenwinkel, Sumatraplantsoen 48",Eenmalig,3690,3240,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004576,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Filmvertoningen + paneldiscussies rond One Kingdom, One Love",Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004577,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,"Plaatsen van beelden op eiland in Oosterpark 'Jurassic Island, of the reinvention of the Dino'",Eenmalig,3500,1500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004581,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,club creatief. Kaarten maken,Eenmalig,276,276,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004582,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Evenment in het amstelpark,Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004583,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,Een Mini bibliotheek voor de Bewoners van Venserpolder (Bijlmer-Centrum),Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004587,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Klaverjasclub de Banne voor senioren,Eenmalig,1452.5,1452.5,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004603,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,opknappen speelplein met ouders en bewoners,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004630,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,mannen verwen dag mannenempowerment,Eenmalig,2380,2380,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004636,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Dichtersfestival Kattenburg 2016,Eenmalig,4900,4900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004642,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Ontmoetingsgroep voor vrouwen van Afgaanse afkomst,Eenmalig,1180,1180,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004645,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Tekenen schilderen in de Banne,Eenmalig,298.8,298.8,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004667,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Jeugdtheatervoorstelling kinderboekenweek,Eenmalig,3000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004680,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",voor een herdenkingsavond op het Surinameplein,Eenmalig,2875.92,2875.92,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004726,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,"Betreft ""Veilig en Schoon Reigersbos""",Eenmalig,3450,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004752,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Een serie groene muziekcafe's: Green Beat Cafe,Eenmalig,5000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004764,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,"Straatfeest Commelinstraat, 135 jarig bestaan",Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004772,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,"Voor het welkomstcomité in de kleine K-buurt, Kortvoort in Zuidoost",Eenmalig,99,99,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004778,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,buitententoonstelling jongeren op IJburg 'Our Grid/Growing between the lines',Eenmalig,3500,1500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004783,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Theatervoorstelling 'Een wintersprookje in Oostblok',Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004790,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,Filmproject/portraiture over een transgender,Eenmalig,5000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004792,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,KunstNoord kunstenaarsweek,Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004781,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",subsidie burgerschap en diversiteit,Eenmalig,3000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004807,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Actieve Bewondersgroep Wipmolen,Eenmalig,290,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004812,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,WK Pootje Baden,Eenmalig,450,450,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004813,(Particulier),Subsidie Vrijwilligersinitiatieven in Zuid,Welzijn en Zorg,stadsdeel Zuid,Organiseren Danspaleis in Voedselbank Zuid,Eenmalig,2175,2175,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004817,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Welzijn en participatie,Eenmalig,15500,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004843,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Nieuwendammerdijk Dijklunch,Eenmalig,450,450,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004873,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Wijkonderneming,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004882,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,nederlandse les anderstaligen Indische Buurt,Eenmalig,1700,1600,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004886,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Meespeelconcert,Eenmalig,500,350,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004887,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,HAVENsafari,Eenmalig,1000,1000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004890,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,"Bewonersproject Moes, gefilmde verhalen en workshops",Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004895,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Huis van de Levenskunst,Eenmalig,300,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004896,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Buurtfeest Betondorp,Eenmalig,5000,1900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004914,(Particulier),Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Harira Festival bij het Erasmuspark,Eenmalig,10000,10000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004921,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Wijkonderneming,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004924,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Speed of Light een project voor het Amsterdam Lightfestival 2016-2017,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004925,(Particulier),Subsidie Kunst en cultuur Oost,Cultuur,stadsdeel Oost,CBK expositie HET ANDERE LANDSCHAP,Eenmalig,3000,3000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004926,(Particulier),Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Vluchtelingenfilm Tetterode 35 jaar,Eenmalig,1225,1225,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004927,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,Vieiring Flevopark 85 jaar,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004930,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,belangen-en ontspanningsvereniging Stelingwegflat,Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004931,(Particulier),Eenmalige Initiatieven SD Oost,Algemeen,stadsdeel Oost,Cultuurbudget 2016,Eenmalig,9000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004943,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,muurschildering ihkv Vreedzame Wijk,Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004944,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Kijk!,Eenmalig,6477,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004950,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Stimuleren van de emancipatie van vrouwen,Eenmalig,950,950,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004951,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Holyslootrun en Dorpsstraatfeest,Eenmalig,500,350,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004952,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg",Kleurrijk Roze Amsterdam,Eenmalig,17015,17015,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004962,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,open dag buurthuis Het Zwanenmeer,Eenmalig,480,370,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004967,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,`De Buurtschuur voor de Frederik Hendrikbuurt en Hugo de Grootbuurt,Eenmalig,4500,4500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004972,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,hek voor kruidentuin,Eenmalig,2820,2820,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004973,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Straatfeest,Eenmalig,750,750,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004982,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,TamanSapi Tuinfeest,Eenmalig,550,550,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004988,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,activiteiten prinsjesdag,Eenmalig,680,680,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004984,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Nashville festival,Eenmalig,4000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-004999,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Leefkade Hugo de Groot,Eenmalig,6850,6850,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005006,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,bewonersinitiatief voor groenvoorziening PC Hooftstraat.,Eenmalig,1800,1800,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005008,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Zelfredzaamheid voor jongeren: Let's Play Ball,Eenmalig,3580,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005010,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,contact leggen tussen (semi) inactieve ouderen,Eenmalig,305,205,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005013,(Particulier),Welzijnssubsidies West 2013,Welzijn en Zorg,stadsdeel West,Netwerk Vrouwen Van Beuningenplein,Eenmalig,3500,3500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005026,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost, Voor activiteiten met kinderen van 6 - 12 jaar. We gaan buiten koken op een vuur met veel groenten.,Eenmalig,1920,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005027,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,sinds 12 jaar jaarlijs pleinfeest,Eenmalig,950,950,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005028,(Particulier),Subsidieregeling Bewonersinitiatieven,Participatie,stadsdeel Oost,Evenement Opendag 17 september Vrienden van Park van Darwin,Eenmalig,230,230,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005033,(Particulier),Eenmalige Initiatieven SD Zuidoost,Algemeen,stadsdeel Zuidoost,HCC Nazomerprogrammering 2016,Eenmalig,25000,25000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005052,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Buurtfeest Rode Kruisbuurt,Eenmalig,365,365,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005058,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Gedichten avond,Eenmalig,200,200,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005085,(Particulier),Nadere regels subsidies versterking bewonersparticipatie stadsdeel Zuidoost 2013,Participatie,stadsdeel Zuidoost,Zelfredzaamheid voor oudere 55 plussers,Eenmalig,3200,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005064,(Particulier),Subsidieregeling Bewonersinitiatieven,Welzijn en Zorg,stadsdeel Zuid,een sneeuwklokjesroute in het Vondelpark,Eenmalig,4000,4000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005077,(Particulier),Eenmalige Initiatieven Wonen,Algemeen,Wonen,haalbaarheidsonderzoek wooncoöperatie,Eenmalig,5000,5000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005079,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Aanleggen groen dak,Eenmalig,2478.2,1650,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005082,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Expostie Noordwesters,Eenmalig,359,359,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005105,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Excursie Schiphol,Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005110,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,huis van de levenskunst,Eenmalig,300,300,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005118,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,evenement op Zonneplein,Eenmalig,1200,1000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005162,(Particulier),Nadere regels subsidie Kunst Cultuur West,Cultuur,stadsdeel West,Vijfde editie | Amsterdam Fashion College 2016/2017,Eenmalig,7000,7000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005164,(Particulier),Subsidieregeling Burgerschap en Diversiteit,Participatie,"Onderwijs, Jeugd en Zorg","Diversiteits, empowerment en schoonheidsevenement",Eenmalig,5000,0,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005196,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,groen dak woonhuis,Eenmalig,2304,900,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005199,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Inwijding Vredespleintje,Eenmalig,2609.33,2609.33,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005210,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Groen Dak,Eenmalig,1500,1500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005215,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,OPEN ATELIER ”MAGIE EN HEELAL”,Eenmalig,6101.49,6101.49,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005218,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Activiteiten voor de Bloemenbuurt,Eenmalig,1950,1760,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005185,(Particulier),"Basisvoorziening activering, participatie en sociale accommodaties (SD Oost)",Welzijn en Zorg,stadsdeel Oost,zelfredzaamheid van migrantenvrouwen vergroten,Eenmalig,4260,4260,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005234,(Particulier),Subsidieregeling groene daken en gevels Amsterdam 2016-2018 (groene daken),Ruimte en Duurzaamheid,Ruimte en Duurzaamheid,Een groen dak,Eenmalig,2850,1425,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005241,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,portrettenparade,Eenmalig,250,250,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005242,(Particulier),Eenmalige Initiatieven SD Centrum,Algemeen,stadsdeel Centrum,Culturele avonden,Eenmalig,4000,4000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005268,(Particulier),Meedoen Noord,Participatie,stadsdeel Noord,Oogstfeest in het kader van 24 uur Noord i.s.m. met Noordoogst op het Melkwegterrein,Eenmalig,500,500,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005286,(Particulier),Eenmalige Initiatieven SD Noord,Algemeen,stadsdeel Noord,Piloteditie Amsterdam Village Market 2016,Eenmalig,2000,2000,NULL,2016,2016-11-07 01:00
SB_MI_SUBSIDIEREGISTER,SBA-005323,(Particulier),Subsidieregeling buurtbudgetten (West),Participatie,stadsdeel West,Leefstraat Filips van Almonde,Eenmalig,4975,4975,NULL,2016,2016-11-07 01:00
